,id,talkName,dialogue,firstBtnText,secondBtnText,actionText
,1014801,,西蒙，你这么急的来找我，是不是有赫丽公主的消息了？,,,
,1014802,,诺尔大人，我在罗兰镇得到了赫丽公主的消息，<br>但是我没有认出她……现在她不见了……,,,
,1014803,,以及，名为<color=#bd4104>镶金玫瑰团</color>的强盗们也在寻找卡诺<br>萨之光！不知道她们会不会对赫丽公主不利……,,,
,1014804,,看来事情越来越复杂了，<br>也许将来还会有更多的危险……,,,
,1014805,,唔……老，老师……好……,,,
,1014806,,温丽·芙蕾雅，我的学生。执着于考试成绩的你，<br>在外出历练之后，心境是否有了变化？,,,
,1014807,,唔……<size=80%>可是人家以前从来没有输过，都怪那个人！<br><size=60%>要不是她，我怎么会考第二名……,,,
,1014808,,（什么！！诺尔大人就是温丽的老师？）,,,
,1014809,,这一位是？看起来是位强大的异能者！,,,
,1014810,,右相大人，我是赏金猎人，爱琳娜·贝拉米，<br>目前正在与他们一同追捕镶金玫瑰团。,,,
,1014811,,哦？这倒是一个不错的队伍。<br>西蒙，我知道你已经很努力了，但是还不够。,,,
,1014812,,你必须在抢在其他人之前找到赫丽公主。<br>赫丽公主是罗兰帝国的希望啊……,,,
,1014813,,是，我一定会找到赫丽公主的！,,,
,1014901,,可是如今线索都中断了，该怎么办呢？,,,
,1014902,,卡诺萨聚集了帝国各地的人，我们往人多的<br>地方走吧，也许能得到有用的消息。,,,
,1014903,,啧啧，一看你们就是冒险小菜鸟。走吧，让我这个老司机<br>带你们去一个好地方。,,,
,1014904,,（爱琳娜兴致勃勃地向西蒙、温丽介绍了帝国内消息最灵通<br>的地方——<color=#bd4104>自律联盟</color>。）,,,
,1015101,,到了，自律联盟是最适合打听消息的地方，或许能在这里<br>打听到镶金玫瑰团的行踪。,,,
,1015301,,大姐头，你也会和我们一起去吧？,,,
,1015302,,（玫瑰团和西蒙的目标是一样的，那么我和<br>他们一起行动，或许就能找到妹妹。）,,,
,1015303,,那当然！这个任务的佣金不菲，<br>我肯定是要赚的！,,,
,1015304,,（究竟我的预言梦在说些什么……）<br>（总觉得有些莫名的不安……）,,,
,1015305,,我已经迫不及待啦！最强组合！出发！,,,
,1015401,,这就是血霜草了吧，我要全部拔光！,,,
,1015402,,喂喂！你拔的是野草！血霜草在旁边啦！,,,
,1015501,,这是血霜草，你们快点服用吧！,,,
,1015502,,我说……能不能先把泥土清理干净！给伤者服<br>用带泥土的草药，你是想让人食物中毒吗？,,,
,1015503,,嘛嘛，知道了，知道了！,,,
,1015601,,站住站住站住，说你们呢！看什么看！对，<br>就是你们！把值钱的东西都交出来，快快快快快！,,,
,1015602,,啊啊啊！别，别，我给，我给，我都给……,,,
,1015603,,我最恨强盗和没钱赚！<br>不如把钱给我！我来好好教训教训他！,尝尝正义之拳的制裁吧！,,
,1015801,,饶，饶命啊！我也是被逼无奈啊！<br>不抢劫，我根本交不起那么高的税啊！,,,
,1015802,,这是借口吗？这样就可以当强盗了吗？<br>我*@$#)*&，让你再抢劫！你抢啊！,,,
,1015803,,大姐头，别打了别打了，再打就要出事了。<br>温丽，你也来劝劝啊！,,,
,1015804,,对对！爱琳娜姐姐，先送金斯特先生去<color=#bd4104>风车镇</color><br>找<color=#bd4104>哥布林哈扎克</color>，他才是我们的大客户！走吧走吧！,,,
,1015901,,那边似乎有人在争吵，过去看看！,,,
,1016001,,那边似乎有人在争吵，过去看看！,,,
,1016002,,莱克大人有令：由于你们延迟交税三天，<br>本月镇上的税收增加三倍！,,,
,1016003,,抗议！我抗议！<br>这根本就是无理的要求！,,,
,1016004,,你敢违抗莱克大人的命令？！莱克大人可是要<br>干大事的！即便是去抢，也要按时交税！,,,
,1016005,,这种话你也说得出口？你还要不要脸了？<br>别拦我！放开！就算没钱赚我也要教训他们！,,,
,1016006,,混蛋史莱克果然从来没干过一件好事！<br>这种无理的命令不需要服从！,,,
,1016007,,是莱克啦！不是史莱克！,欺负镇民，我就要揍他！,我先冷静下，再打你。,
,1016101,,快回去告诉史莱克！未来的帝国第一大剑士<br>不会放过他的！,,,
,1016102,,快回去告诉史莱克！下次见到他，老娘把拳头塞到他的<br> ￥%……&*（（*%￥。,,,
,1016103,,你们两个真是够了！<br>老爷爷，你没事吧！,,,
,1016104,,谁是老爷爷？<br><size=130%>我！只！有！28！,,,
,1016105,？？？,长老爷爷，你有看到我的画册吗？它不见了诶。,,,
,1016106,,说了我不是长老爷爷！！！咦？是安可啊。<br>我现在很忙，你去问问其他人吧。,,,
,1016107,,这个小弟弟长得真可爱啊！,,,
,1016108,,安可每天起来就会忘记之前的事。可爱有什么<br>用，又不能治好他的病，也不能找回他父母。,,,
,1016109,,那不是明天就忘记今天发生的事了？<br>怎么会这样？,,,
,1016110,,这个嘛……安可是在那件事后变成这样……,,,
,1016111,,不对！现在重要的不是安可！而是我们赖以生<br>存的风车被盗了！我们无法干活了！交不了税！,,,
,1016112,,人家的画册明明也很重要啊！<br>我可是把所有事情都画在上面了……,,,
,1016113,,安可，乖，我现在真的没空帮你找画册。<br>风车的事情是现在第一重要的事！,,,
,1016114,,怎么会有人偷风车？太奇怪了吧。,,,
,1016115,,我们的风车里镶嵌着魔力石！它驱动着风车转动！<br>偷走了它，四舍五入下约等于偷走了风车啊！,,,
,1016116,,真可恶！这件事会不会是玫瑰团干的？,,,
,1016117,,或许吧，窥视魔力石的家伙，不止一两个。我也不知道<br>到底是谁偷了魔力石！急得我头发都白了！我只有<size=130%>28</size>啊！,,,
,1016118,,……我们来帮你找回魔力石吧。,,,
,1016119,,（强盗不会放过任何宝物，如果找回魔力石，说不定<br>会见到那个和妹妹同名的人……）,,,
,1016120,,西蒙，你先闭嘴！如果我们帮你找回魔力石，<br>你是不是有什么表示啊？,,,
,1016121,,那是当然！要是你们真的能找回魔力石，你们就<br>是我们全镇的大恩人！不会亏待你们的！,,,
,1016122,,嗯！既然这样的话……西蒙，我们马上去失窃<br>的<color=#bd4104>风车</color>那边看看有没有什么线索！,,,
,1016201,,这个风车看起很普通嘛……,,,
,1016202,,别急着下结论，世界上不会有完美的犯罪，<br>小偷一定有留下证据，我们去风车内部看看。,,,
,1016301,,转了一圈，也没有在风车上发现什么线索。<br>我们去问问镇民吧，或许有人知道。,,,
,1016401,,卡尔爷爷，你在维修风车的时候，有没有看到可疑生物？,,,
,1016402,,没有，你给我走！我的头发稀疏了些，我就是爷爷了吗？<br>这些所剩不多的兄弟，不停地因为忧愁高昂的税收离开我。,,,
,1016403,,要我说，当初莱克大人对魔力石表示感兴趣时，就应该<br>送给他。现在好了，税高了，魔力石没了，头也秃了。,,,
,1016404,,这个混蛋史莱克！<br>下次我绝对要好好教训他！,,,
,1016405,,你也一样！卡尔爷爷？这是对我的二次！暴击！伤害！,,,
,1016406,,叔叔，你有看到我的画册吗？<br>我怎么也找不到它了啦……,,,
,1016407,,还是我们的安可好。可是安可，<br>叔叔没有见过你的画册，对不起啊。,,,
,1016501,,可恶、该死、混蛋，气死我啦，啊<size=130%>啊</size><size=150%>啊</size>！<br>最好别让我抓到那个臭小偷，不然我一定剪掉他的头发！,,,
,1016502,,呃，这位小姐姐，你也有东西被偷了吗？<br>我们在调查魔力石被偷事件。,,,
,1016503,,对啊，好气哦！前几天我购买的芝麻种子才到货<br>就被偷走了，那可是镇民的希望啊！,,,
,1016504,,看来脚印的主人是偷完芝麻后去了风车上。来，对于小偷，<br>应该这样骂，我%￥#@！知道吗？你太温柔了。,,,
,1016505,,菲丝姐姐，你有看到我的画册吗？<br>没有它的话，我什么回忆都没有了……,,,
,1016506,,安可，我没有见过你的画册，你要去其他地方找找哦。,,,
,1016507,,安可，你还在找画册啊。,,,
,1016508,,嗯！我一定要找回我的画册！没有它，我会<br>忘记所有的朋友，所有温柔对我的人……,,,
,1016601,,你最近有发现奇怪的生物出现吗？<br>我们在调查魔力石被偷事件。,,,
,1016602,,还找它做什么？那个害人不浅的东西丢就丢了吧。<br>就是它，让我们镇变成现在这种说出来都尴尬的存在。,,,
,1016603,,魔力石虽然能驱动风车转动，但是它肯定有辐射。<br>不然我们为什么这么多人发际线堪忧？,,,
,1016604,,该死的哥布林，居然还偷走了我辛辛苦苦存的钱！<br>那可是我挽救发际线的保障！,,,
,1016605,,你们知道我看到哥布林背影的那刻有多绝望吗？,,,
,1016606,,叔叔，你有看到我的画册吗？真奇怪，<br>它究竟在哪里呀？要是我能记得就好了啦。,,,
,1016607,,又是你呀，安可。你的画册还没有找到吗？<br>没有办法治好这个病吗？,,,
,1016608,,我们为安可找过很多医生，但是他的病依旧<br>没有起色。要不是那件事，他怎么会变成这样……,,,
,1016609,,嗯，一直好不了呢。不过没关系，只要找回<br>画册，我就可以守住我的记忆啦！,,,
,1016610,,……喂，能回归重点吗？<br>你刚刚说到哥布林，你知道他往哪里走了吗？,,,
,1016611,,那个哥布林往<color=#bd4104>树林</color>跑去了。这种生物明明那么有钱了，<br>还要盯着我的钱不放！真是受够了！,,,
,1016701,,别废话，直接动手！,能动手，就别用说的！,暂时不想动手，以后再说。,
,1016801,,虽然没有找到魔力石的线索，<br>不过这是安可的画册吧！,,,
,1016802,,是呢！上面有安可的名字！<br>我们把它还给安可吧！,,,
,1016901,,安可，这是你的画册吧？,,,
,1016902,,嗯！就是它，是我的画册耶！<br>太好咯，我又能找回我珍贵的回忆了！,,,
,1016903,,唔，安可，你一直将事情记录在画册上。<br>说不定你的画册里画到了偷魔力石的坏人！,,,
,1016904,,真的吗？那姐姐你快看！我特别擅长画画呢！<br>我也超级想帮大家抓住坏人呢！,,,
,1017001,,好险……那个人的实力深不可测，<br>我们几乎没有胜算……,,,
,1017002,,可恶，那家伙究竟和哥哥什么关系？,,,
,1017003,,喂，哈扎克！<br>魔力石的事情，你最好老实交代！,,,
,1017004,,是莱克他说风车里的魔力石有强大的魔力，<br>可我弄到手之后，也没看出来有什么厉害的。,,,
,1017005,,莱克根本就是个骗子，害得我这么狼狈！<br>他倒好，也不知道带着个女孩去哪里了。,,,
,1017006,,女孩？难道是赫丽公主？,,,
,1017007,,其实我也是受莱克的委托来买魔力石的，不过<br>我现在什么也不想买了，我只要活着回去！,,,
,1017008,,这破石头还给你们，你们别再来找我了！,,,
,1017101,,哇！风车真的有转起来了耶！魔法好厉害哦！<br>姐姐，那你可以用魔法治好我的病吗？,,,
,1017102,,安可……我也很想治好你的病。<br>但是魔法不是万能的……,,,
,1017103,,这样啊……没关系的！只要画册还在，我一样<br>可以记住所有的事情！因为我有很多画册呢！,,,
,1017104,,（他居然还有其他的画册……）<br>（不，他还是什么都想不起来比较好……）,,,
,1017105,,安可，真希望你不要忘记我们……,,,
,1017106,,才不会忘记呢！哥哥姐姐们帮我找到了最重要<br>的东西，是我的大英雄！我绝对不想忘掉！,,,
,1017501,,打开宝箱需要一把黄金钥匙,,,
,1017601,,你终于来了，宝藏就交给你了，再见！,,,
,1018101,西蒙,呦西！大功告成！<br>向着阿克莱斯出发吧！,,,
,1018102,库伯拉长老,谢谢你们了！下次等你们再来，我一定会以英<br>俊的模样迎接你们的！,,,
,1018103,温丽,并不需要！<br>不过下次再来，安可估计已经不记得我们了…,,,
,1018104,安可,才不会呢！哥哥姐姐们帮我找到了最重要的东<br>西，是我的大英雄！我绝对不想忘掉！,,,
,1018105,安可,你们看，我都把你们画在画册里了哦！,,,
,1018201,夜崎隐,呵呵~居然又遇到~要是我把这件事告诉兰奇<br>他会露出什么表情呢？似乎会很有趣呢！,,,
,1019301,西蒙,桑妮姐姐，这里好像是一封感谢信。,,,
,1019302,桑妮,噢，这是菲利普夫妻的来信，<br>几年前我在卡诺萨为他们证过婚。,,,
,1019401,西蒙,老板，这是你的快递，哦不，你的食材。<br>请在这里签收，并给我五分好评哦。,,,
,1019402,旅馆老板,哈哈哈，辛苦你了！<br>银月湖大闸蟹就是要新鲜吃才好！,,,
,1019501,西蒙,（轻声）那个，我来取密信：<br>创世之灵科洛诺斯最优美的作品是什么？,,,
,1019502,秘密探员,是神，我的朋友，居住在庇护山的伟大众神。,,,
,1019601,,孩子！太好了，他没事就好，没事就好。<br>我真的很感谢你们……太感谢了……,,,
,1019602,,海莉大妈，你太客气了。<br>以后遇到麻烦，要及时向帝国守卫军求助。,,,
,1019701,海莉大妈,孩子！我的孩子！<br>真是太感谢你们了……太感谢了……,,,
,1019702,西蒙,嘿嘿，你太客气了。,,,
,1019801,希尔,毛头小子，佣兵不是随随便便就能当的，<br>它要通过自律联盟严格的审核！,,,
,1019802,西蒙,我可不会退缩！,,,
,1020601,吉拉,西蒙，这是会长大人准备寄给大卫的信件，<br>麻烦你跑一趟。,,,
,1020602,西蒙,会长跟大卫吗？<br>两人居然有书信来往，总感觉哪里不对。,,,
,1020701,西蒙,大卫先生！大卫先生！<br>您的信件，请注意查收。,,,
