,id,Name,Intention,talks,detailDes
,20822,滋补珍品,将补品送给长老罗希,,亚特大陆常见四大补品：人参、鹿茸、海参和龟肉。
,20823,滋补珍品,将补品送给长老罗希,,亚特大陆常见四大补品：人参、鹿茸、海参和龟肉。
,20824,滋补珍品,将补品送给长老罗希,,亚特大陆常见四大补品：人参、鹿茸、海参和龟肉。
,20825,滋补珍品,将补品送给长老罗希,,亚特大陆常见四大补品：人参、鹿茸、海参和龟肉。
,20826,滋补珍品,将补品送给长老罗希,,亚特大陆常见四大补品：人参、鹿茸、海参和龟肉。
,20827,海洋之心,将海洋之心归还蕾茵,,人鱼的眼泪不能变成珍珠，但却让人心疼。
,20828,海洋之心,将海洋之心归还蕾茵,,人鱼的眼泪不能变成珍珠，但却让人心疼。
,20829,海洋之心,将海洋之心归还蕾茵,,人鱼的眼泪不能变成珍珠，但却让人心疼。
,20830,海洋之心,将海洋之心归还蕾茵,,人鱼的眼泪不能变成珍珠，但却让人心疼。
,20831,海洋之心,将海洋之心归还蕾茵,,人鱼的眼泪不能变成珍珠，但却让人心疼。
,20832,旅行乌龟,拜访龟族旅行家,,做一只旅行的乌龟，一年365天，有360天都在拍照。
,20833,旅行乌龟,拜访龟族旅行家,,做一只旅行的乌龟，一年365天，有360天都在拍照。
,20834,旅行乌龟,拜访龟族旅行家,,做一只旅行的乌龟，一年365天，有360天都在拍照。
,20835,旅行乌龟,拜访龟族旅行家,,做一只旅行的乌龟，一年365天，有360天都在拍照。
,20836,旅行乌龟,拜访龟族旅行家,,做一只旅行的乌龟，一年365天，有360天都在拍照。
,20837,珊瑚礁展览会,采集珊瑚礁[count 1],,珊瑚虫、珊瑚、珊瑚礁，准确的来说，是三种东西。
,20838,珊瑚礁展览会,采集珊瑚礁[count 1],,珊瑚虫、珊瑚、珊瑚礁，准确的来说，是三种东西。
,20839,珊瑚礁展览会,采集珊瑚礁[count 1],,珊瑚虫、珊瑚、珊瑚礁，准确的来说，是三种东西。
,20840,珊瑚礁展览会,采集珊瑚礁[count 1],,珊瑚虫、珊瑚、珊瑚礁，准确的来说，是三种东西。
,20841,珊瑚礁展览会,采集珊瑚礁[count 1],,珊瑚虫、珊瑚、珊瑚礁，准确的来说，是三种东西。
,20842,巨鲸遗骸,前往调查巨鲸遗骸,,你和蓝鲸之间，差了10000000个恐龙的体重。
,20843,巨鲸遗骸,前往调查巨鲸遗骸,,你和蓝鲸之间，差了10000000个恐龙的体重。
,20844,巨鲸遗骸,前往调查巨鲸遗骸,,你和蓝鲸之间，差了10000000个恐龙的体重。
,20845,巨鲸遗骸,前往调查巨鲸遗骸,,你和蓝鲸之间，差了10000000个恐龙的体重。
,20846,巨鲸遗骸,前往调查巨鲸遗骸,,你和蓝鲸之间，差了10000000个恐龙的体重。
,20847,珍贵的海洋石,采集海洋石[count 1],,一个不起眼的东西，一旦冠上天然，就价值连城。
,20848,珍贵的海洋石,采集海洋石[count 1],,一个不起眼的东西，一旦冠上天然，就价值连城。
,20849,珍贵的海洋石,采集海洋石[count 1],,一个不起眼的东西，一旦冠上天然，就价值连城。
,20850,珍贵的海洋石,采集海洋石[count 1],,一个不起眼的东西，一旦冠上天然，就价值连城。
,20851,珍贵的海洋石,采集海洋石[count 1],,一个不起眼的东西，一旦冠上天然，就价值连城。
,20852,讨厌的鱼妖,驱赶鱼妖[count 1],,大鱼吃小鱼，小鱼吃虾米。那虾米吃什么呢？
,20853,讨厌的鱼妖,驱赶鱼妖[count 1],,大鱼吃小鱼，小鱼吃虾米。那虾米吃什么呢？
,20854,讨厌的鱼妖,驱赶鱼妖[count 1],,大鱼吃小鱼，小鱼吃虾米。那虾米吃什么呢？
,20855,讨厌的鱼妖,驱赶鱼妖[count 1],,大鱼吃小鱼，小鱼吃虾米。那虾米吃什么呢？
,20856,讨厌的鱼妖,驱赶鱼妖[count 1],,大鱼吃小鱼，小鱼吃虾米。那虾米吃什么呢？
,20857,渔狐之患,清除异尾渔狐[count 1],,我爱晒背，皮肤好好——龟村日光浴宣传标语。
,20858,渔狐之患,清除异尾渔狐[count 1],,我爱晒背，皮肤好好——龟村日光浴宣传标语。
,20859,渔狐之患,清除异尾渔狐[count 1],,我爱晒背，皮肤好好——龟村日光浴宣传标语。
,20860,渔狐之患,清除异尾渔狐[count 1],,我爱晒背，皮肤好好——龟村日光浴宣传标语。
,20861,渔狐之患,清除异尾渔狐[count 1],,我爱晒背，皮肤好好——龟村日光浴宣传标语。
,20862,守护深海,击败深海探宝者[count 1],,探宝千万条，环保第一条。
,20863,守护深海,击败深海探宝者[count 1],,探宝千万条，环保第一条。
,20864,守护深海,击败深海探宝者[count 1],,探宝千万条，环保第一条。
,20865,守护深海,击败深海探宝者[count 1],,探宝千万条，环保第一条。
,20866,守护深海,击败深海探宝者[count 1],,探宝千万条，环保第一条。
,20867,联盟通缉令,追缉深海巨魔[count 1],,深海巨魔所谓的腹肌，其实是赘肉太多勒出的痕迹。
,20868,联盟通缉令,追缉深海巨魔[count 1],,深海巨魔所谓的腹肌，其实是赘肉太多勒出的痕迹。
,20869,联盟通缉令,追缉深海巨魔[count 1],,深海巨魔所谓的腹肌，其实是赘肉太多勒出的痕迹。
,20870,联盟通缉令,追缉深海巨魔[count 1],,深海巨魔所谓的腹肌，其实是赘肉太多勒出的痕迹。
,20871,联盟通缉令,追缉深海巨魔[count 1],,深海巨魔所谓的腹肌，其实是赘肉太多勒出的痕迹。
,20872,紧急情报,转达情报给副官列夫,,敌人的敌人就是朋友，敌人的朋友就是敌人。
,20873,紧急情报,转达情报给副官列夫,,敌人的敌人就是朋友，敌人的朋友就是敌人。
,20874,紧急情报,转达情报给副官列夫,,敌人的敌人就是朋友，敌人的朋友就是敌人。
,20875,紧急情报,转达情报给副官列夫,,敌人的敌人就是朋友，敌人的朋友就是敌人。
,20876,紧急情报,转达情报给副官列夫,,敌人的敌人就是朋友，敌人的朋友就是敌人。
,20877,新能源燃料,把燃料物资给首领拜恩,,合作共赢，是失落群岛的当务之急——纳雅女王。
,20878,新能源燃料,把燃料物资给首领拜恩,,合作共赢，是失落群岛的当务之急——纳雅女王。
,20879,新能源燃料,把燃料物资给首领拜恩,,合作共赢，是失落群岛的当务之急——纳雅女王。
,20880,新能源燃料,把燃料物资给首领拜恩,,合作共赢，是失落群岛的当务之急——纳雅女王。
,20881,新能源燃料,把燃料物资给首领拜恩,,合作共赢，是失落群岛的当务之急——纳雅女王。
,20882,隐居的修行者,拜访阿诺特岛修行者,,提升自己修行的办法，把“哈哈哈”改为“有趣”
,20883,隐居的修行者,拜访阿诺特岛修行者,,提升自己修行的办法，把“哈哈哈”改为“有趣”
,20884,隐居的修行者,拜访阿诺特岛修行者,,提升自己修行的办法，把“哈哈哈”改为“有趣”
,20885,隐居的修行者,拜访阿诺特岛修行者,,提升自己修行的办法，把“哈哈哈”改为“有趣”
,20886,隐居的修行者,拜访阿诺特岛修行者,,提升自己修行的办法，把“哈哈哈”改为“有趣”
,20887,残垣之谜,调查岛中残垣[count 1],,谁能想到，一个破败的残垣，竟然什么秘密都没有！
,20888,残垣之谜,调查岛中残垣[count 1],,谁能想到，一个破败的残垣，竟然什么秘密都没有！
,20889,残垣之谜,调查岛中残垣[count 1],,谁能想到，一个破败的残垣，竟然什么秘密都没有！
,20890,残垣之谜,调查岛中残垣[count 1],,谁能想到，一个破败的残垣，竟然什么秘密都没有！
,20891,残垣之谜,调查岛中残垣[count 1],,谁能想到，一个破败的残垣，竟然什么秘密都没有！
,20892,雪！雪！雪！,采集落雪岩[count 1],,撒了欢的哈士奇，常用于形容第一次见雪的卡诺萨民众。
,20893,雪！雪！雪！,采集落雪岩[count 1],,撒了欢的哈士奇，常用于形容第一次见雪的卡诺萨民众。
,20894,雪！雪！雪！,采集落雪岩[count 1],,撒了欢的哈士奇，常用于形容第一次见雪的卡诺萨民众。
,20895,雪！雪！雪！,采集落雪岩[count 1],,撒了欢的哈士奇，常用于形容第一次见雪的卡诺萨民众。
,20896,雪！雪！雪！,采集落雪岩[count 1],,撒了欢的哈士奇，常用于形容第一次见雪的卡诺萨民众。
,20897,失踪的掠夺者,搜寻失踪的掠夺者,,出洋相了怎么办？假装无事发生不就好了！
,20898,失踪的掠夺者,搜寻失踪的掠夺者,,出洋相了怎么办？假装无事发生不就好了！
,20899,失踪的掠夺者,搜寻失踪的掠夺者,,出洋相了怎么办？假装无事发生不就好了！
,20900,失踪的掠夺者,搜寻失踪的掠夺者,,出洋相了怎么办？假装无事发生不就好了！
,20901,失踪的掠夺者,搜寻失踪的掠夺者,,出洋相了怎么办？假装无事发生不就好了！
,20902,暴虐者的恶行,阻止暴虐者的破坏,,脑回路清奇的人不适合沟通，需要一键拉黑！
,20903,暴虐者的恶行,阻止暴虐者的破坏,,脑回路清奇的人不适合沟通，需要一键拉黑！
,20904,暴虐者的恶行,阻止暴虐者的破坏,,脑回路清奇的人不适合沟通，需要一键拉黑！
,20905,暴虐者的恶行,阻止暴虐者的破坏,,脑回路清奇的人不适合沟通，需要一键拉黑！
,20906,暴虐者的恶行,阻止暴虐者的破坏,,脑回路清奇的人不适合沟通，需要一键拉黑！
,20907,阿诺特阴暗面,驱逐暗影骑士[count 1],,用爱感化恶人？天亮了，醒醒。
,20908,阿诺特阴暗面,驱逐暗影骑士[count 1],,用爱感化恶人？天亮了，醒醒。
,20909,阿诺特阴暗面,驱逐暗影骑士[count 1],,用爱感化恶人？天亮了，醒醒。
,20910,阿诺特阴暗面,驱逐暗影骑士[count 1],,用爱感化恶人？天亮了，醒醒。
,20911,阿诺特阴暗面,驱逐暗影骑士[count 1],,用爱感化恶人？天亮了，醒醒。
,20912,荒野猛兽,击退蛮荒熊人[count 1],,熊人也许会迟到，但绝不会缺席。
,20913,荒野猛兽,击退蛮荒熊人[count 1],,熊人也许会迟到，但绝不会缺席。
,20914,荒野猛兽,击退蛮荒熊人[count 1],,熊人也许会迟到，但绝不会缺席。
,20915,荒野猛兽,击退蛮荒熊人[count 1],,熊人也许会迟到，但绝不会缺席。
,20916,荒野猛兽,击退蛮荒熊人[count 1],,熊人也许会迟到，但绝不会缺席。
,20917,联盟通缉令,追缉机械怪杰[count 1],,机械怪杰挥着翅膀想要逃……啪叽！太重，飞不起来。
,20918,联盟通缉令,追缉机械怪杰[count 1],,机械怪杰挥着翅膀想要逃……啪叽！太重，飞不起来。
,20919,联盟通缉令,追缉机械怪杰[count 1],,机械怪杰挥着翅膀想要逃……啪叽！太重，飞不起来。
,20920,联盟通缉令,追缉机械怪杰[count 1],,机械怪杰挥着翅膀想要逃……啪叽！太重，飞不起来。
,20921,联盟通缉令,追缉机械怪杰[count 1],,机械怪杰挥着翅膀想要逃……啪叽！太重，飞不起来。
,20922,机械师的补给,将补给带给机械师,,机械师艾斯的心里只有一件事：那就是研究机械。
,20923,机械师的补给,将补给带给机械师,,机械师艾斯的心里只有一件事：那就是研究机械。
,20924,机械师的补给,将补给带给机械师,,机械师艾斯的心里只有一件事：那就是研究机械。
,20925,机械师的补给,将补给带给机械师,,机械师艾斯的心里只有一件事：那就是研究机械。
,20926,机械师的补给,将补给带给机械师,,机械师艾斯的心里只有一件事：那就是研究机械。
,20927,废物再利用,将废铁带给工程师,,大触能将废物改造成工艺品，你能制造废物——人间真实。
,20928,废物再利用,将废铁带给工程师,,大触能将废物改造成工艺品，你能制造废物——人间真实。
,20929,废物再利用,将废铁带给工程师,,大触能将废物改造成工艺品，你能制造废物——人间真实。
,20930,废物再利用,将废铁带给工程师,,大触能将废物改造成工艺品，你能制造废物——人间真实。
,20931,废物再利用,将废铁带给工程师,,大触能将废物改造成工艺品，你能制造废物——人间真实。
,20932,例行检测,检测浮士德72号,,X月X号，阴。有人来为我检查身体，可他不是博士。
,20933,例行检测,检测浮士德73号,,X月X号，阴。有人来为我检查身体，可他不是博士。
,20934,例行检测,检测浮士德74号,,X月X号，阴。有人来为我检查身体，可他不是博士。
,20935,例行检测,检测浮士德75号,,X月X号，阴。有人来为我检查身体，可他不是博士。
,20936,例行检测,检测浮士德76号,,X月X号，阴。有人来为我检查身体，可他不是博士。
,20937,探查黄金立方,探查黄金立方外围,,有人怀疑垃圾堆里有黄金，可他没有证据。
,20938,探查黄金立方,探查黄金立方外围,,有人怀疑垃圾堆里有黄金，可他没有证据。
,20939,探查黄金立方,探查黄金立方外围,,有人怀疑垃圾堆里有黄金，可他没有证据。
,20940,探查黄金立方,探查黄金立方外围,,有人怀疑垃圾堆里有黄金，可他没有证据。
,20941,探查黄金立方,探查黄金立方外围,,有人怀疑垃圾堆里有黄金，可他没有证据。
,20942,战舰残骸,收集战舰残骸[count 1],,站在巨人的肩膀上，往往可以成功的更快。
,20943,战舰残骸,收集战舰残骸[count 1],,站在巨人的肩膀上，往往可以成功的更快。
,20944,战舰残骸,收集战舰残骸[count 1],,站在巨人的肩膀上，往往可以成功的更快。
,20945,战舰残骸,收集战舰残骸[count 1],,站在巨人的肩膀上，往往可以成功的更快。
,20946,战舰残骸,收集战舰残骸[count 1],,站在巨人的肩膀上，往往可以成功的更快。
,20947,珍奇宝矿,采集黑曜岩矿[count 1],,“家里有矿”释义：家里钱多，家里埋着值钱矿。
,20948,珍奇宝矿,采集黑曜岩矿[count 1],,“家里有矿”释义：家里钱多，家里埋着值钱矿。
,20949,珍奇宝矿,采集黑曜岩矿[count 1],,“家里有矿”释义：家里钱多，家里埋着值钱矿。
,20950,珍奇宝矿,采集黑曜岩矿[count 1],,“家里有矿”释义：家里钱多，家里埋着值钱矿。
,20951,珍奇宝矿,采集黑曜岩矿[count 1],,“家里有矿”释义：家里钱多，家里埋着值钱矿。
,20952,铲除余党,铲除黑龙盾甲[count 1],,隐患就像个不定时炸弹，你不知道它什么时候会爆炸。
